"","Balance","QualMiles","BonusMiles","BonusTrans","FlightMiles","FlightTrans","DaysSinceEnroll","Cluster"
"3688",1000,0,0,0,0,0,500,2
"3689",5269,0,22697,13,0,0,604,2
"3690",38995,0,1200,2,200,1,563,2
"3691",4652,0,0,0,0,0,207,2
"3692",500,0,0,0,0,0,340,2
"3693",4546,0,1000,1,0,0,239,2
"3694",31673,0,2500,1,0,0,283,2
"3695",8684,0,0,0,0,0,544,2
"3696",2104,0,0,0,0,0,466,2
"3697",862,0,0,0,0,0,8,2
"3698",972,972,0,0,0,0,2,2
"3699",4490,0,0,0,0,0,107,2
"3700",13560,0,0,0,0,0,368,2
"3701",2000,0,0,0,0,0,520,2
"3702",8964,3861,0,0,0,0,594,2
"3703",1837,0,1000,1,0,0,219,2
"3704",500,0,0,0,0,0,122,2
"3705",4090,0,0,0,0,0,59,2
"3706",12264,0,0,0,0,0,267,2
"3707",54950,0,30500,9,0,0,450,2
"3708",16094,0,0,0,0,0,199,2
"3709",1000,0,0,0,0,0,594,2
"3710",6705,0,600,2,0,0,507,2
"3711",6338,0,0,0,0,0,322,2
"3712",3110,0,1100,2,0,0,345,2
"3713",3000,0,1000,1,0,0,270,2
"3714",23257,0,0,0,0,0,361,2
"3715",18933,0,0,0,0,0,284,2
"3716",93198,0,28923,18,0,0,500,3
"3717",9862,0,1693,3,693,2,309,2
"3718",16501,0,0,0,0,0,360,2
"3719",9264,0,4830,15,0,0,424,2
"3720",4676,0,0,0,0,0,141,2
"3721",4636,0,0,0,0,0,42,2
"3722",3065,0,0,0,0,0,87,2
"3723",3230,0,0,0,0,0,10,2
"3724",8660,0,0,0,0,0,172,2
"3725",1500,0,0,0,0,0,60,2
"3726",2627,0,0,0,0,0,25,2
"3727",1224,0,0,0,0,0,269,2
"3728",12602,0,5632,5,500,1,158,2
"3729",1022,0,0,0,0,0,277,2
"3730",3788,0,0,0,0,0,61,2
"3731",1446,0,0,0,0,0,99,2
"3732",20882,0,1000,1,0,0,328,2
"3733",5450,0,125,3,0,0,687,2
"3734",25730,0,1431,3,931,2,630,2
"3735",6835,0,765,3,0,0,596,2
"3736",16936,0,14970,2,0,0,580,2
"3737",20410,0,0,0,0,0,541,2
"3738",1500,0,0,0,0,0,480,2
"3739",27759,0,7195,5,0,0,499,2
"3740",500,0,500,1,0,0,493,2
"3741",25054,0,32592,17,3409,6,486,3
"3742",4751,0,0,0,0,0,334,2
"3743",5354,0,0,0,0,0,32,2
"3744",1500,0,1500,1,0,0,235,2
"3745",6356,0,5000,1,0,0,180,2
"3746",642,0,642,3,0,0,170,2
"3747",7504,0,0,0,0,0,100,2
"3748",6015,4929,0,0,0,0,30,2
"3749",27488,0,23927,21,0,0,2273,3
"3750",39956,0,0,0,0,0,3206,2
"3751",35569,0,27119,21,0,0,3357,3
"3752",55472,0,17848,18,3763,3,3566,3
"3753",15682,0,5025,6,500,1,3298,2
"3754",70178,0,61530,12,1300,6,3306,3
"3755",221543,0,10300,5,200,3,3554,2
"3756",77978,0,1373,10,650,6,3753,2
"3757",203353,0,14000,13,4000,8,3557,1
"3758",68684,0,5756,13,0,0,2892,3
"3759",23352,0,3600,8,3600,8,1459,2
"3760",24228,0,2850,15,0,0,3452,3
"3761",19483,0,4263,18,0,0,3589,3
"3762",78231,0,19182,13,0,0,3102,3
"3763",74531,0,10914,17,750,3,3456,3
"3764",83276,0,22539,8,650,2,3424,3
"3765",21216,0,7787,12,0,0,3378,2
"3766",17967,0,1500,5,0,0,3340,2
"3767",4000,0,0,0,0,0,3453,2
"3768",74651,0,10893,22,0,0,3456,3
"3769",400,0,160,1,0,0,3460,2
"3770",35766,0,49702,20,784,1,3503,3
"3771",2000,0,0,0,0,0,3188,2
"3772",48296,0,31329,9,500,1,3061,3
"3773",822321,0,138334,26,600,2,3288,5
"3774",140544,0,1021,3,500,1,3342,2
"3775",43971,0,1491,11,0,0,2350,2
"3776",10635,0,45212,20,0,0,2131,3
"3777",13986,0,400,1,400,1,3398,2
"3778",46269,0,20594,14,0,0,3487,3
"3779",27712,0,750,2,750,2,3491,2
"3780",35850,0,17759,18,0,0,3439,3
"3781",7630,0,220,3,0,0,3403,2
"3782",31541,0,5101,12,0,0,3488,2
"3783",8009,0,8102,12,2850,6,3279,3
"3784",14791,0,23956,26,300,2,2689,3
"3785",65141,0,31463,26,2550,2,3452,3
"3786",68907,0,33434,10,0,0,3365,3
"3787",27669,0,3219,7,0,0,3413,2
"3788",62589,0,10000,4,0,0,2803,2
"3789",374613,0,23592,31,5000,14,3463,1
"3790",97768,0,26734,13,0,0,3119,3
"3791",73159,0,358,4,358,4,3237,2
"3792",48577,0,34224,16,0,0,2794,3
"3793",70614,0,32417,18,0,0,3519,3
"3794",38827,0,0,0,0,0,2993,2
"3795",29919,0,1225,3,0,0,2949,2
"3796",9673,0,0,0,0,0,2501,2
"3797",72309,0,41949,20,289,2,1735,3
"3798",55473,0,10156,7,0,0,1751,2
"3799",706,0,730,3,100,1,1739,2
"3800",7698,0,0,0,0,0,1734,2
"3801",72019,0,20430,8,0,0,1789,2
"3802",89876,0,51620,17,0,0,1739,3
"3803",19821,0,2525,3,425,1,1731,2
"3804",6850,0,2225,11,0,0,1719,2
"3805",32091,0,8426,17,1000,2,1731,3
"3806",26055,0,3320,14,0,0,1727,2
"3807",122488,0,2800,17,1300,16,1718,1
"3808",126028,0,23974,19,668,1,1716,3
"3809",94201,0,21559,13,0,0,1716,3
"3810",6240,0,0,0,0,0,1679,2
"3811",13899,0,5125,31,0,0,1705,3
"3812",15832,2376,8130,20,500,1,1698,3
"3813",891,0,891,8,0,0,1703,2
"3814",21787,0,1500,5,0,0,1704,2
"3815",71502,0,9482,13,0,0,1699,2
"3816",3420,0,1750,7,0,0,1690,2
"3817",7535,0,18487,20,0,0,1678,3
"3818",28132,0,465,5,0,0,1702,2
"3819",67329,0,6500,3,0,0,1696,2
"3820",20971,1490,43527,34,0,0,1695,3
"3821",11500,0,0,0,0,0,1695,2
"3822",15275,0,2750,8,0,0,1694,2
"3823",166638,0,64572,22,0,0,1697,3
"3824",86500,0,51740,20,0,0,1691,3
"3825",5500,0,5500,11,5500,11,1690,1
"3826",62121,0,3602,9,0,0,1692,2
"3827",66315,0,8096,9,0,0,1689,2
"3828",4342,0,0,0,0,0,1678,2
"3829",24838,0,500,1,0,0,1684,2
"3830",23165,0,5990,15,150,1,1678,2
"3831",25992,0,24333,10,0,0,1678,2
"3832",59782,0,7500,7,2000,4,1681,2
"3833",64131,1452,7676,15,4620,11,1681,1
"3834",96179,0,32069,14,400,2,1667,3
"3835",101431,0,49801,19,0,0,1677,3
"3836",12824,0,500,4,0,0,1677,2
"3837",130595,0,0,0,0,0,1677,2
"3838",8150,0,14135,41,500,2,1676,3
"3839",22291,0,3812,11,578,2,1675,2
"3840",204693,0,5159,5,0,0,1672,2
"3841",16079,0,6085,4,0,0,1670,2
"3842",10630,0,550,6,0,0,1670,2
"3843",23027,0,3375,15,0,0,1669,2
"3844",112345,0,36640,14,0,0,1669,3
"3845",7500,0,2950,8,2850,7,1668,2
"3846",4351,0,0,0,0,0,1659,2
"3847",97510,1678,71609,51,7650,26,1665,1
"3848",104656,0,5000,3,0,0,1663,2
"3849",9575,0,0,0,0,0,1835,2
"3850",55152,0,14630,14,0,0,1662,3
"3851",12855,0,0,0,0,0,1653,2
"3852",11947,0,8099,14,1000,2,1656,2
"3853",24893,0,0,0,0,0,1652,2
"3854",17534,0,0,0,0,0,1656,2
"3855",37165,0,19715,15,0,0,1654,3
"3856",190730,0,78916,28,2450,9,1648,5
"3857",4680,0,135,3,0,0,1646,2
"3858",10845,0,0,0,0,0,1621,2
"3859",22998,0,0,0,0,0,1644,2
"3860",15635,0,410,3,0,0,1612,2
"3861",35650,0,23130,34,0,0,1640,3
"3862",3126,0,100,1,0,0,1634,2
"3863",33245,0,31390,17,0,0,1628,3
"3864",16152,0,6129,19,500,5,1635,3
"3865",15624,0,0,0,0,0,1634,2
"3866",59151,0,11110,13,0,0,1636,2
"3867",30500,0,0,0,0,0,1628,2
"3868",88404,0,37304,29,500,1,1628,3
"3869",33017,0,10333,18,0,0,1622,3
"3870",16883,0,4398,12,500,2,1626,2
"3871",23188,0,1291,8,0,0,1627,2
"3872",56289,0,24051,15,0,0,1628,3
"3873",5346,0,0,0,0,0,1621,2
"3874",24475,0,800,8,800,8,1614,2
"3875",25753,0,3400,21,0,0,1614,3
"3876",70659,0,9178,8,0,0,1622,2
"3877",1000,0,0,0,0,0,1597,2
"3878",63162,0,27564,8,0,0,1600,2
"3879",17472,0,500,1,0,0,1618,2
"3880",6058,0,0,0,0,0,1608,2
"3881",11005,0,5736,3,0,0,1609,2
"3882",32424,0,39635,16,0,0,1584,3
"3883",31784,0,350,1,350,1,1604,2
"3884",126167,0,190160,15,0,0,1612,5
"3885",17079,0,4000,3,0,0,1605,2
"3886",35493,0,0,0,0,0,1602,2
"3887",84979,0,36702,16,0,0,1600,3
"3888",22029,0,2882,14,0,0,1597,2
"3889",771,0,13160,4,0,0,1601,2
"3890",50416,0,4574,13,450,1,1597,2
"3891",81866,0,10000,4,0,0,1591,2
"3892",85696,0,18603,14,0,0,1591,3
"3893",134882,0,15717,14,0,0,1597,3
"3894",3919,0,500,1,0,0,1591,2
"3895",43310,0,10058,13,0,0,1589,2
"3896",18148,0,26,3,0,0,1565,2
"3897",51653,0,11052,14,0,0,1571,2
"3898",179832,2954,18218,20,2500,5,1569,5
"3899",44324,0,650,4,650,4,1583,2
"3900",90666,0,32474,14,0,0,1582,3
"3901",10741,0,6593,8,1108,2,1579,2
"3902",69954,0,8500,5,500,1,1578,2
"3903",13004,1000,13890,39,0,0,1572,3
"3904",29657,0,8092,4,0,0,1592,2
"3905",11974,0,4025,12,2400,6,1565,2
"3906",18601,0,5899,12,0,0,1600,2
"3907",27604,0,1570,6,0,0,1555,2
"3908",126490,0,8808,15,5183,12,1566,1
"3909",57642,0,52176,15,0,0,1564,3
"3910",14598,0,625,5,0,0,1562,2
"3911",6822,0,0,0,0,0,1559,2
"3912",55922,2273,8104,19,4104,16,1552,1
"3913",9620,0,500,1,0,0,1523,2
"3914",12966,0,15021,16,886,3,1553,3
"3915",39450,0,0,0,0,0,1529,2
"3916",121156,0,12245,6,1000,2,1538,2
"3917",28028,0,0,0,0,0,1548,2
"3918",130748,0,65510,37,6349,7,1545,1
"3919",17481,0,0,0,0,0,1535,2
"3920",5000,0,5000,1,0,0,1537,2
"3921",22885,0,1060,2,0,0,1541,2
"3922",26065,0,5600,6,1500,3,1530,2
"3923",10760,0,0,0,0,0,1534,2
"3924",9312,0,3405,8,250,1,1527,2
"3925",14775,0,14275,9,0,0,1519,2
"3926",8060,0,1750,4,0,0,1534,2
"3927",89222,0,0,0,0,0,1528,2
"3928",16148,0,2625,14,0,0,1529,2
"3929",4316,0,1375,4,0,0,1515,2
"3930",9372,0,0,0,0,0,1524,2
"3931",40424,0,44110,26,343,3,1523,3
"3932",49519,0,25762,18,0,0,1522,3
"3933",37305,0,10205,13,0,0,1513,2
"3934",7273,0,375,3,0,0,1517,2
"3935",76595,0,10577,2,9577,1,1515,1
"3936",33629,0,4970,10,150,1,1500,2
"3937",14440,0,365,2,0,0,1502,2
"3938",62339,0,0,0,0,0,1507,2
"3939",53040,0,3960,9,0,0,1595,2
"3940",40346,0,5412,13,0,0,1483,2
"3941",23835,0,0,0,0,0,1488,2
"3942",17613,0,5030,9,0,0,1495,2
"3943",2131,0,405,3,0,0,1480,2
"3944",20885,0,751,12,0,0,1494,2
"3945",2124,0,2324,2,0,0,1487,2
"3946",62645,0,19602,11,0,0,1474,2
"3947",139032,0,19565,17,1150,4,1481,3
"3948",45533,0,12247,20,0,0,1486,3
"3949",35509,0,14204,13,0,0,1486,2
"3950",170632,0,4650,3,0,0,1480,2
"3951",59650,0,5050,16,3950,13,1476,1
"3952",8273,0,0,0,0,0,1474,2
"3953",5425,0,2000,9,0,0,1412,2
"3954",59927,739,3100,3,0,0,1464,2
"3955",33972,0,21029,29,0,0,1467,3
"3956",71794,0,6000,3,0,0,1453,2
"3957",47301,1005,4561,4,0,0,1464,2
"3958",60854,0,5240,5,0,0,1457,2
"3959",11680,0,1460,3,0,0,1459,2
"3960",13942,0,5822,12,0,0,1458,2
"3961",24917,0,3948,14,0,0,1457,2
"3962",131125,862,4993,11,50,1,1443,2
"3963",19640,0,935,3,0,0,1451,2
"3964",31611,0,4030,12,0,0,1457,2
"3965",16014,0,0,0,0,0,1450,2
"3966",16063,0,2330,9,0,0,1447,2
"3967",91605,0,37840,18,0,0,1444,3
"3968",26504,0,10599,29,1000,7,1445,3
"3969",62907,0,3200,3,200,1,1431,2
"3970",12532,0,2069,9,0,0,1445,2
"3971",52584,0,2500,1,0,0,1439,2
"3972",20954,0,375,3,0,0,1438,2
"3973",35185,0,5957,7,0,0,1439,2
"3974",72297,0,16241,16,0,0,1587,3
"3975",58387,0,14581,39,0,0,1435,3
"3976",9128,0,0,0,0,0,1424,2
"3977",37520,0,19924,6,0,0,1432,2
"3978",9399,0,2125,10,0,0,1430,2
"3979",10071,0,27701,16,0,0,1421,3
"3980",57793,0,20959,15,1198,3,1424,3
"3981",28867,0,19169,28,0,0,1425,3
"3982",1010,0,0,0,0,0,1423,2
"3983",11463,0,339,4,0,0,1425,2
"3984",26173,0,305,1,0,0,1418,2
"3985",404,0,550,3,0,0,1418,2
"3986",59017,0,34746,25,0,0,1418,3
"3987",34235,0,18910,7,250,1,1415,2
"3988",11933,0,249,3,79,1,1412,2
"3989",5000,0,2125,3,0,0,1412,2
"3990",2622,0,1625,6,0,0,1404,2
"3991",11310,0,5021,2,0,0,1409,2
"3992",39142,0,14981,28,0,0,1408,3
"3993",11181,0,929,12,0,0,1407,2
"3994",3974,0,365,3,0,0,1397,2
"3995",18476,0,8525,4,200,1,1403,2
"3996",64385,0,981,5,0,0,1395,2
"3997",73597,0,25447,8,0,0,1402,2
"3998",54899,0,500,1,500,1,1401,2
"3999",3016,0,0,0,0,0,1398,2
